District,Median Income,Latitude,Longitude,jowar,bajra,maize,barley,small millets,ragi,"arha, tur",moong,masur,urd,peas,khesari,other pulses,gram products,besan,other pulse products
Udalguri,-0.606081978,26.7460177,92.0959429,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.135031265,-0.140875556,1.474349324,-0.326371636,-0.581778168,0.012385301,-0.544069629,-0.663258617,-0.980734751,-0.508069452
Darjiling,0.345284619,27.0360066,88.2626751,-0.340805136,-0.406093059,-0.248051068,0.25912168,-0.166393773,-0.339358608,-1.144499908,-0.757500465,0.226168734,0.201989079,-0.489410559,-0.602345242,0.128081877,-0.663258617,-0.924399357,0.177954224
Jalpaiguri,-0.652964092,26.5434772,88.7205256,-0.340805136,-0.406093059,-0.223143702,0.143021936,-0.166393773,-0.339358608,-0.923713916,-0.694033751,0.434208359,0.126602505,-0.097242562,0.370627226,-0.13407611,-0.663258617,-0.950483369,-0.457961707
Koch,-0.825512271,26.3356861,89.445851,-0.340805136,-0.406093059,-0.416416302,-0.207659596,-0.166393773,-0.339358608,-1.848862765,-0.639568175,0.25242794,-0.282722803,-0.206593018,0.171457561,-0.7803267,-0.663258617,-0.763313213,-0.482066783
Uttar Dinajpur,-0.735071071,25.9810393,88.050979,-0.340805136,-0.406093059,-0.397433962,-0.207659596,-0.166393773,-0.339358608,-0.652691047,-0.539269324,0.498494319,-0.459539783,0.158016637,0.319308453,-0.670545165,0.847285085,-0.468960149,-0.358178195
Dakshin Dinajpur,-0.667544407,25.3715308,88.556531,-0.340805136,-0.406093059,-0.495215578,0.165765431,-0.166393773,-0.339358608,-0.462360987,-1.084661957,-0.177063019,-0.608217405,-0.220750892,0.109167863,-0.853336731,0.847285085,-1.131038494,-0.562572639
Maldah,-0.79931139,25.1785773,88.2461183,-0.302349264,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.828863392,-0.759772832,-0.099347944,-0.178204649,0.586815883,0.628069799,-0.312081465,0.092013234,-1.084958924,-0.328608738
Murshidabad,-0.779084199,24.1759039,88.2801785,-0.340805136,-0.406093059,0.135178629,-0.067625208,-0.166393773,-0.339358608,-1.428588839,-1.049422583,0.485553384,-0.744794585,-0.146410851,0.623158037,0.051165483,-0.235436982,-0.658144037,-0.270140601
Birbhum,-0.649477822,24.3575023,87.8426967,-0.340805136,-0.406093059,-0.196462877,-0.207659596,-0.166393773,-0.339358608,-1.115834738,-0.885157352,0.400248445,-0.642102845,-0.128129195,0.680906693,0.077491948,0.026359511,-0.925093234,-0.169603812
Barddhaman,-0.413996703,23.2324214,87.8614793,-0.340805136,-0.406093059,-0.463695868,-0.207659596,-0.166393773,-0.339358608,-0.374511913,-0.901843836,0.302284235,-0.579192062,-0.630035732,-0.232011959,-0.329832634,0.957428982,-0.304402365,-0.510722881
Nadia,-0.663095751,22.7059105,88.7530076,-0.340805136,-0.406093059,-0.495215578,-0.06577298,-0.166393773,-0.339358608,-0.705996442,-1.20038774,0.377867621,-1.022261721,-0.605066459,-0.088952696,-0.625198329,-0.080705051,-1.234403448,-0.540777249
North Twenty Four Parganas,0.483915091,22.6168099,88.402895,-0.340805136,-0.406093059,-0.41172698,-0.207659596,-0.166393773,-0.339358608,-0.753300961,-0.364160428,0.837747224,-0.791080259,-0.494716173,0.167414602,-0.162635223,0.250116343,-1.060057581,-0.522110199
Hugli,-0.577103096,21.759098,87.7634179,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.53948027,-1.082913773,0.110008105,-0.875106613,-0.602568501,-0.266583604,-0.602591724,-0.09020704,-1.247161457,-0.463415159
Bankura,-0.684212628,23.2324146,87.0786044,-0.340805136,-0.406093059,0.292777181,-0.207659596,-0.166393773,-0.339358608,-0.825581851,-0.547323026,0.215254908,-0.126490868,-0.490674861,-0.131260522,-0.213839531,0.092013234,-0.682187995,0.380999304
Puruliya,-0.945458985,23.3320779,86.365208,-0.340805136,-0.406093059,0.12690224,-0.207659596,-0.166393773,-0.339358608,-0.367429887,-0.709399097,0.009165525,-0.585312202,-0.319641828,-0.282028795,-0.048705638,0.039563754,-1.103841073,0.419386913
Pashim,-0.662151539,22.4080376,87.3810727,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.553118699,0.198662058,0.886890257,0.000930116,-0.036229971,1.198628582,2.798560082,-0.663258617,-0.042058371,-0.31037756
Howrah,0.263250118,22.5957689,88.2636394,-0.340805136,-0.330472421,-0.495215578,0.025731042,-0.166393773,-0.339358608,-0.425065868,-0.367389579,1.143098221,-0.61439991,-0.341881007,0.931810041,-0.760122863,0.032925761,-0.200111211,-0.332776724
Kolkata,2.426957487,22.572646,88.363895,-0.340805136,-0.406093059,-0.194423743,-0.207659596,-0.166393773,1.883034618,-0.727656665,-0.524008766,0.190801513,-0.862934938,-0.371406806,0.269011979,-0.432072003,-0.09932385,-0.840601473,-0.465039083
South Twenty Four Parganas,-0.279524088,22.1352378,88.4016041,-0.263893392,-0.406093059,-0.422510725,0.025731042,-0.166393773,-0.339358608,-0.570030909,-0.178422574,0.977151944,-0.526307357,-0.478731334,1.649032635,-0.570533326,-0.118535268,-1.075169611,-0.338391847
Purba Midanapur,-0.622260139,21.9372879,87.7763333,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.679062221,-0.267998838,0.339703067,-1.172544157,-0.024562614,0.588546929,-0.743364317,1.187150282,-0.412042622,-0.419248196
Garhwa,-0.719038309,24.1548982,83.7995617,0.428312303,-0.406093059,0.371351037,-0.207659596,-0.166393773,-0.339358608,0.404993009,0.408002533,0.438713087,1.002180717,0.197928963,0.554402223,0.380251671,0.890262177,0.093149019,-0.085601291
Palamu,-0.931768467,24.1286106,84.1857115,-0.340805136,-0.103610505,0.816741093,-0.207659596,-0.166393773,-0.339358608,0.988463809,-0.195787368,0.894916622,-0.456626698,2.762965831,0.568152935,-0.575663672,1.148737518,0.937698167,0.308763128
Chatra,-1.096436467,24.2065083,84.8724284,-0.340805136,-0.406093059,-0.077012905,-0.207659596,-0.166393773,-0.339358608,0.292550527,-0.364302896,0.452506223,-0.003029338,-0.82808578,0.872591355,0.130056322,1.176590933,-0.223679088,-0.2906162
Hazaribagh,-0.751467111,23.9966213,85.3691068,-0.340805136,-0.406093059,-0.180018475,-0.207659596,-0.166393773,-0.339358608,0.689433101,0.425300005,0.857763712,0.263514243,-0.443330254,0.149862578,-1.204195558,0.268590723,-0.562459068,-0.45083493
Kodarma,-0.789815189,24.4676805,85.5933645,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.193767735,-0.443306029,0.324940573,-0.079023377,0.197928963,-0.602345242,-1.204195558,0.119989253,0.229862505,-0.560617026
Giridih,-0.869234933,24.1821391,86.2869507,-0.340805136,-0.406093059,0.194909849,-0.207659596,-0.166393773,-0.339358608,-0.15613231,-0.60030004,-0.234901512,-0.323580954,-0.422259517,0.485288725,0.039005175,-0.006774934,-0.087474374,-0.580469657
Deoghar,-0.676568502,24.4763201,86.6913222,-0.340805136,-0.406093059,0.346322286,-0.207659596,-0.166393773,-0.339358608,0.160139596,0.837627441,0.796130933,-1.163291439,-1.084589471,-0.602345242,-0.003323606,1.249739872,-0.338729875,-0.870323123
Godda,-1.015455228,24.8255215,87.2135177,-0.340805136,-0.406093059,0.061825995,-0.207659596,-0.166393773,-0.339358608,0.017094295,-0.546548459,-0.13196803,1.997500237,-0.31457297,0.559464386,0.277876516,1.053481432,-0.375711281,-0.137513173
Sahibganj,-1.190745168,25.2381216,87.6453592,-0.340805136,-0.406093059,-0.171740648,-0.207659596,-0.166393773,-0.339358608,-0.79773195,0.170570048,-0.039115935,-1.614833107,-1.084589471,-0.602345242,0.27239693,-0.228835334,-0.7917056,-0.870323123
Pakaur,-1.322857253,24.6336908,87.8500644,-0.340805136,-0.406093059,0.225234801,-0.207659596,-0.166393773,-0.339358608,-0.530044214,0.508557119,1.170317564,-1.614833107,0.090691458,0.559464386,0.130056322,0.092013234,-0.797670503,0.868797644
Dumka,-1.136255278,24.2854664,87.2419299,-0.340805136,-0.406093059,0.249267081,-0.207659596,-0.166393773,-0.339358608,-0.202225738,1.460945148,0.39641432,-1.614833107,-0.286893126,-0.602345242,0.527013836,0.764900326,0.031344034,0.073074687
Dhanbad,-0.371762948,23.7956531,86.4303859,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.210923897,-0.72533135,0.087999939,-0.631145875,-0.505913696,-0.602345242,-0.072865659,0.122731565,-0.70398919,-0.618534245
Bokaro,-0.880964549,23.6692956,86.151112,-0.340805136,-0.406093059,0.243208458,-0.207659596,-0.166393773,-0.339358608,0.243179772,-0.37993274,0.057370064,-0.241733264,-0.425358252,-0.602345242,0.331523597,0.164337491,-0.433360795,-0.007760545
Ranchi,-0.293051364,23.3440997,85.309562,-0.340805136,-0.406093059,0.05369998,-0.207659596,-0.166393773,-0.339358608,0.098543693,-0.450136634,0.600766132,1.280144087,0.197928963,-0.602345242,0.500569773,0.55502611,0.028042062,-0.382183584
Lohardaga,-0.853256585,23.4409325,84.6845216,-0.340805136,-0.406093059,0.053752829,-0.207659596,-0.166393773,-0.339358608,0.414609667,0.704917809,0.472298915,2.670796312,2.762965831,-0.602345242,0.155079262,-0.059791997,0.312006811,3.497424354
Gumla,-0.928300483,23.0441295,84.5379455,-0.340805136,-0.406093059,0.326853637,-0.207659596,-0.166393773,-0.339358608,0.48774368,1.115484679,-0.23286173,1.057775015,-1.084589471,-0.021440428,-1.204195558,-0.663258617,3.079132436,0.081560881
Pashchimi Singhbum,-1.147694316,22.3650858,85.4375574,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.181428305,-0.372020023,1.029950948,-0.60518518,-0.376416249,0.641612311,-1.204195558,0.092013234,0.382565297,-0.870323123
Purbi Singhbum,-0.363011035,22.4866756,86.4996546,-0.340805136,-0.406093059,-0.390317153,-0.090964277,-0.166393773,-0.339358608,0.10919414,0.341808085,1.143623159,-0.48666827,-0.048314327,-0.602345242,-1.204195558,0.319631545,-0.040738753,-0.473179989
Latehar,-0.726301205,23.7463215,84.5091102,1.197429742,-0.406093059,0.869483419,-0.207659596,-0.166393773,-0.339358608,0.503650146,0.169840763,0.614525119,0.320413006,4.943246924,1.119415108,1.617278644,-0.663258617,0.497177761,0.056037455
Simdega,-0.922435619,22.6151138,84.4959985,-0.340805136,0.80383716,-0.10128829,-0.207659596,-0.166393773,-0.339358608,0.230680207,0.181615958,0.756771497,2.298025907,0.197928963,-0.021440428,6.761775116,0.876334002,-0.057412697,0.649522451
Jamtara,-1.027130319,23.9505496,86.8170132,-0.340805136,-0.406093059,0.1380031,-0.207659596,-0.166393773,-0.339358608,-0.272729488,-0.625816714,0.465334019,1.876679675,-0.122700646,-0.602345242,-0.243756341,0.080970979,-0.221077362,-0.206400584
Seraikela-kharsawan,-0.986730463,22.7023346,85.9278993,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.002567983,0.047448474,0.370456302,0.302536978,-0.392436665,-0.602345242,0.130056322,0.775175042,0.108124938,-0.414689985
Bargarh,-1.157717147,21.3425839,83.624201,-0.340805136,-0.406093059,-0.258817751,0.725902957,-0.166393773,-0.339358608,-0.076951192,1.287153621,-0.539093737,-0.468533247,-0.600491536,-0.021440428,0.738843928,0.448825481,-0.467645876,0.728582289
Jharsuguda,-0.760981486,21.8554375,84.0061661,-0.340805136,-0.406093059,-0.022419923,-0.207659596,-0.166393773,-0.339358608,0.614342317,1.908249669,0.27234407,0.179608983,-0.269602394,0.559464386,-0.682754425,-0.663258617,0.131826133,-0.277698618
Sambalpur,-0.554533773,21.4668716,83.9811665,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.265278833,0.310819363,0.671084199,-0.245497672,-0.414423744,-0.211587812,-0.602345242,0.547829198,0.847285085,0.289613235,-0.2906162
Debagarh,-1.364128621,21.5383136,84.7289442,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.468489048,0.254825312,0.137155441,-0.737144966,-0.462358048,0.076740608,-0.248425001,0.092013234,-0.196297264,-0.135661658
Sundargarh,-0.916879509,22.1240025,84.043175,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.2873167,-0.05950232,-0.40079971,0.268278535,-0.450501519,0.658952688,-0.293729494,0.847285085,1.516174269,0.291557972
Kendujhar,-1.234740121,21.628933,85.5816847,-0.340805136,-0.406093059,-0.495215578,0.492512318,-0.166393773,-0.339358608,-0.250210915,-0.143945185,-0.386395768,-0.309624883,-0.273492649,-0.602345242,-0.053689443,-0.663258617,0.344818105,0.19887763
Mayurbhanj,-1.405599802,22.0086978,86.4187308,-0.340805136,-0.406093059,-0.2062849,-0.207659596,-0.166393773,-0.339358608,-0.004027188,0.173917891,-0.481782758,0.254718428,-0.205422818,-0.602345242,-0.097303276,0.847285085,0.254009938,0.077492183
Baleshwar,-0.748180655,21.4869337,86.9246005,-0.340805136,-0.406093059,-0.101219199,-0.207659596,-0.166393773,-0.339358608,-0.551577106,0.631629118,-0.498191089,-0.308890417,-0.276211173,-0.021440428,-1.204195558,-0.210095488,0.253499167,-0.870323123
Bhadrak,-1.01294952,21.0582737,86.4958396,-0.263893392,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.306378,0.423216513,-0.084223092,0.45989508,-0.091366271,-0.021440428,-0.384285627,-0.285622692,-0.276191107,-0.63844035
Kendrapara,-0.819647519,20.4969108,86.4288534,-0.186981648,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.107534002,2.573451049,-0.079495098,-0.227621676,-0.562400403,-0.602345242,-0.385370843,-0.663258617,-0.354311851,-0.870323123
Jagatsinghapur,-0.926829751,20.1975828,86.3376761,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.232839566,1.977085338,0.133059116,0.230223126,-0.472194176,-0.602345242,0.267361406,-0.663258617,-0.741226104,-0.2906162
Cuttack,-0.688298007,20.462521,85.8829895,-0.263893392,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.070934961,1.306351873,-0.258528428,-0.02443331,-0.38180577,-0.602345242,0.464204664,0.092013234,-0.127903927,0.444333763
Jajapur,-0.72290581,20.8341019,86.3326058,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.134481137,1.265076557,0.014924232,-0.216099161,-0.166184855,-0.602345242,0.091720057,0.092013234,-0.610622188,-0.024223386
Dhenkanal,-0.690331609,20.6503455,85.5972218,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.030463451,0.664417468,0.452567823,0.553955909,-0.032356936,1.721274013,1.215747409,-0.663258617,-0.253854282,-0.452419723
Anugul,-0.23705428,20.8444033,85.1510818,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.206679728,0.438541873,0.495787699,-0.38490488,-0.540557738,-0.311892835,1.10194791,-0.663258617,-0.735767811,0.147382098
Nayagarh,-0.804359155,20.1231332,85.1038426,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,0.140307969,-0.375169651,2.141946049,-1.000656268,0.079806486,-0.478093566,-0.602345242,0.907702885,-0.090678519,-0.429075619,-0.541546494
Khordha,-0.260640516,20.1934552,85.6332093,-0.340805136,-0.406093059,-0.416416302,-0.207659596,-0.166393773,-0.339358608,0.331005461,1.140068687,-0.618992515,-0.466754926,0.016162802,-0.602345242,1.265973663,-0.663258617,-0.170060121,-0.162890488
Puri,-0.865766949,19.8133822,85.8314655,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.133340176,0.693562941,-0.47470275,-0.017313412,-0.405435115,-0.021440428,-0.065334236,-0.285622692,-0.462521863,-0.477622482
Ganjam,-0.759365465,19.387389,85.0515413,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,0.787733099,0.503352517,1.016931239,-0.288684751,-0.100539119,-0.070964377,-0.602345242,0.500959993,-0.663258617,-0.652499212,1.433454578
Gajapati,-1.261068117,19.1912221,84.1857115,0.428312303,1.030699076,1.025953193,-0.207659596,-0.166393773,1.678639104,0.340838596,-0.729549805,0.772985667,-0.576993504,-0.448291318,-0.311892835,0.223892525,-0.663258617,-0.777761211,-0.09738056
Kandhamal,-1.31702874,20.4797108,84.2331485,-0.340805136,-0.406093059,0.11266455,-0.207659596,-0.166393773,1.042765182,1.037672515,0.40729044,-0.907877713,0.280195822,-0.261566419,-0.602345242,0.701885828,-0.663258617,-0.295820032,0.289090722
Baudh,-1.480807053,20.828446,84.3271305,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,1.963553103,-0.163563052,1.141596069,1.536755735,-0.220895864,-0.082974576,0.016086268,0.950312336,0.092013234,0.668757409,0.013065186
Sonapur,-1.123200219,20.8480141,83.8950042,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.078956797,-0.153046384,-0.616273056,-0.253297991,-0.275056721,-0.602345242,0.635062518,0.469649159,-0.239161726,-0.279490821
Balangir,-1.068964556,20.7074234,83.4842725,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.368422418,0.000772393,-0.365043531,-0.002853114,-0.675616822,1.721274013,0.132588885,0.092013234,-0.167703256,-0.110922391
Nuapada,-1.405944794,20.8060184,82.5361393,-0.340805136,-0.406093059,-0.284225105,-0.207659596,-0.166393773,0.178068767,0.654303758,0.793673206,0.047396692,0.885907649,0.284831942,-0.602345242,0.832447951,-0.663258617,0.916366606,0.236936895
Kalahandi,-1.404020131,19.9137363,83.1649001,-0.340805136,-0.406093059,-0.337617027,-0.207659596,-0.166393773,-0.339358608,0.011986323,0.945463353,0.536565167,0.749854954,-0.09860047,2.82847609,0.235104812,-0.663258617,-0.120732843,0.411741612
Rayagada,-1.126014569,19.171209,83.4163226,-0.340805136,-0.406093059,-0.479455723,-0.207659596,1.230897359,-0.339358608,-0.198633342,0.404938707,-0.636512291,0.997330373,-1.084589471,-0.602345242,-0.565133945,-0.663258617,-0.258458435,-0.2906162
Nabarangapur,-1.228294324,19.2281434,82.5469898,-0.340805136,-0.406093059,-0.225395833,0.725902957,-0.166393773,-0.339358608,0.166891446,0.039491388,0.598951747,-0.986481823,-0.418652801,2.173862794,0.403117228,5.378916189,-0.311812341,-0.398558211
Koraput,-1.325235847,18.813487,82.7123327,-0.340805136,-0.406093059,-0.495215578,-0.207659596,0.488949505,0.423517404,0.266734566,1.478477144,-0.408804032,2.738341763,-1.084589471,1.032427509,-1.204195558,-0.663258617,-1.092329811,0.280972944
Malkangiri,-1.490684595,18.3435863,81.8825279,-0.340805136,-0.406093059,-0.258817751,-0.207659596,-0.166393773,-0.339358608,0.331265149,0.354868702,1.058464907,-0.711749771,1.480447397,1.721274013,-1.204195558,-0.663258617,-0.057150374,1.124959877
Koriya,-1.110689855,23.3875499,82.3885783,-0.340805136,-0.406093059,-0.323247189,-0.090964277,-0.166393773,-0.339358608,-0.242085561,-1.068350754,0.140922162,-0.696858521,-0.682556313,0.408039152,-0.003131163,-0.317092338,-0.997295381,-0.627436859
Surguja,-1.01629039,22.9494079,83.1649001,-0.263893392,-0.406093059,-0.177138715,-0.160981468,0.335084666,-0.181724297,0.049048316,-1.163556013,0.365686999,0.333536431,-0.497525894,0.583175027,0.470185018,0.348980549,-0.51980092,-0.449954143
Jashpur,-0.757204749,22.8874202,84.1382368,-0.120101875,-0.406093059,-0.162857611,-0.207659596,0.296062384,-0.154159173,0.07454147,1.263669181,0.937132905,2.063095946,-0.236728769,0.64665773,0.594556347,-0.285622692,0.183506241,0.02195358
Raigarh,-1.042436857,21.8950693,83.3600566,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.095055417,1.673148435,-0.869879366,0.343563023,0.197928963,2.432904055,1.443062684,0.092013234,0.012926082,-0.216646139
Korba,-0.998024212,22.3594501,82.7500595,-0.340805136,-0.406093059,-0.337617027,-0.207659596,-0.166393773,-0.339358608,1.512855888,-0.081306492,0.617018282,0.309280064,-1.084589471,2.750437453,1.877304318,0.847285085,1.435569745,-0.870323123
Janjgir,-1.014329488,21.9705529,82.4752757,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.284407447,0.491744713,0.154515406,-0.165452741,-1.084589471,3.412503693,3.442877444,-0.663258617,0.790168274,-0.870323123
Bilaspur,-0.795915995,22.0631449,82.0685546,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.618585013,1.353303696,-0.010262081,0.159163232,0.351522156,2.417637603,1.576186194,-0.663258617,0.635926449,0.56953756
Kawardha,-1.116881535,22.0089506,81.2243444,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,3.265213063,2.487332699,1.095909151,-0.898607984,-0.60118215,1.31836452,0.4044289,-0.663258617,0.510954435,-0.078995512
Rajnandgaon,-1.087394198,21.0971034,81.0302222,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,3.081764441,-1.184673479,0.768895928,-0.43031763,-0.57158209,1.499308492,2.870236479,-0.663258617,1.192663697,0.68429783
Durg,-0.855707768,21.1904494,81.2849169,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,3.090974242,-1.276022173,-0.219341311,0.96564338,-0.567822153,2.76579116,1.142106832,-0.285622692,-0.078390045,0.276439615
Raipur,-1.068637739,21.2513844,81.6296413,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,2.026910836,-0.215528446,-0.411216686,0.563107634,-0.508702104,1.486978831,0.264225398,0.437459684,0.969707524,0.06156895
Mahasamund,-0.75431781,21.1091317,82.0979023,-0.340805136,-0.406093059,0.29659006,-0.207659596,-0.166393773,-0.339358608,1.033111245,2.56187914,1.206707934,1.415979141,-1.084589471,1.396609087,2.131434142,0.092013234,0.937014051,-0.248646203
Dhamtari,-1.048356135,20.7014999,81.5541579,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.2927658,-0.882580459,0.391654424,1.300059274,0.530982848,1.403909286,-1.204195558,-0.663258617,0.708964303,-0.103967833
Kanker,-1.097725671,20.2727132,81.4883097,-0.340805136,-0.406093059,0.923171388,-0.207659596,1.884455563,-0.339358608,0.876922062,1.405757639,-0.102607907,0.582278498,-0.763959863,0.938118719,0.797182262,2.02944972,0.538827476,1.471437529
Bastar,-1.267804493,19.2036769,81.9343855,0.120665327,-0.406093059,0.205437842,-0.207659596,1.123501173,-0.339358608,0.476042313,0.097550586,1.315057583,0.987029779,0.119251288,1.342265854,1.056939831,-0.663258617,0.126476498,0.376552899
Dantewada*,-0.571438047,18.896863,81.3454417,-0.340805136,-0.406093059,0.944632959,-0.207659596,1.004765683,-0.339358608,2.654108793,0.240190812,1.398387064,1.148228272,0.35202997,0.944756109,1.504195179,-0.663258617,1.203796058,-0.607308496
Narayanpur,-1.684839933,21.8291789,81.8853303,-0.340805136,-0.406093059,0.058004517,-0.207659596,1.053463564,0.216239698,0.358293895,1.03190217,0.651556666,1.310280615,1.074730283,0.376225955,0.794912338,-0.512204244,-0.244720165,-0.870323123
Bijapur,0.342579208,18.7760051,80.3148378,-0.340805136,-0.406093059,-0.495215578,-0.207659596,2.16242478,-0.339358608,0.188404136,-1.148849534,-0.765142561,0.266183716,-1.084589471,1.796241156,0.469471274,-0.663258617,-0.230983397,-0.551484311
Sheopur,-0.798621406,25.67282,76.6961305,-0.04268822,2.000942768,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.459874395,-0.785931818,-0.578905097,-0.477031872,-1.084589471,-0.602345242,0.665640117,-0.663258617,-0.031666318,-0.2906162
Morena,-0.918477355,26.4933562,77.9909949,-0.340805136,0.171870668,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.079627207,-0.541580463,-0.543041863,-0.050540364,-0.069476091,-0.602345242,0.130056322,-0.663258617,0.668022025,-0.306384949
Bhind,-0.988074081,26.5587354,78.7872876,0.428312303,0.707516794,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.091582244,-0.384374006,-0.519276221,-0.197445355,-0.443330254,-0.602345242,-1.204195558,-0.663258617,0.348343481,0.264294728
Gwalior,0.342379505,26.2182871,78.1828308,-0.340805136,0.692829688,-0.45581594,-0.207659596,-0.166393773,-0.339358608,-0.286821057,-0.9279396,-0.90113175,-0.809251605,-0.337384794,-0.602345242,-0.407456578,-0.663258617,0.283474525,0.131773414
Datia,-0.729260843,25.6653262,78.4609393,-0.340805136,0.047630773,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.029812253,-0.505594347,-0.292710162,0.130522257,-0.258784378,-0.602345242,-0.461949209,-0.663258617,0.655177266,-0.219251152
Shivpuri,-0.660444865,25.4357869,77.665066,0.428312303,-0.406093059,0.68677356,-0.207659596,0.765133648,-0.339358608,-0.447999964,-0.361199663,-0.489555323,1.094639422,0.088582335,-0.602345242,-0.359071075,-0.663258617,0.647153171,-0.870323123
Guna,-0.615886931,24.6348197,77.2979782,-0.340805136,-0.406093059,0.025109697,0.25912168,0.066488083,-0.339358608,-0.397270882,-0.237440046,-0.434965582,0.155748426,-0.443330254,-0.602345242,-1.204195558,0.847285085,0.539782788,-0.2906162
Tikamgarh,-0.40475473,24.7456147,78.8320779,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.592725234,0.029629164,0.635924747,1.201206573,0.197928963,-0.602345242,-1.204195558,-0.663258617,1.02501789,-0.2906162
Chhatarpur,0.096403227,24.9163562,79.5811827,-0.340805136,-0.254851782,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.233343152,0.996968621,-0.138800931,1.336391208,-0.099457556,-0.602345242,-1.204195558,1.602556935,1.172288502,-0.870323123
Panna,-0.967175082,24.7180311,80.1819268,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.386576722,0.566164614,-0.975257149,-0.373942998,-0.124742872,1.790122019,-1.204195558,-0.663258617,0.376188274,0.289090722
Sagar,-0.535886253,23.838805,78.7378068,-0.302349264,-0.406093059,-0.45581594,-0.207659596,-0.166393773,-0.339358608,0.964315847,0.373069619,1.083766038,0.339005861,1.087098354,1.721274013,0.130056322,0.800314586,0.793466956,-0.054387546
Damoh,-0.362520976,23.8380986,79.4421731,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.831113922,0.481533934,0.226936492,0.083150369,-1.084589471,-0.602345242,-1.204195558,0.092013234,1.553896475,0.970159243
Satna,-1.268712355,24.6005075,80.8322428,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.034459107,-0.816221859,-0.859853045,-0.704808189,0.646509135,2.387808455,0.038403497,0.819979001,0.157816305,0.354989874
Rewa,-1.067475649,24.5372927,81.30418,-0.340805136,-0.254851782,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.494083454,1.197096198,0.082326581,-0.033495716,0.4496941,1.272233717,0.130056322,-0.663258617,0.993849678,0.718144429
Umaria,-1.243201457,23.5309797,80.8294747,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,1.312729902,-0.726148446,0.055606868,0.785376003,-1.084589471,0.575038696,-1.204195558,-0.663258617,-0.726726366,-0.870323123
